id,hospcode,areacode,date_com,b_year,result
"2d85d6ec39840f8051854b028fa13073","11205","58040201","202603010737","2569",185
"2d85d6ec39840f8051854b028fa13073","11204","58030101","202603010737","2569",536
"2d85d6ec39840f8051854b028fa13073","10978","36100104","202603010731","2569",711
"2d85d6ec39840f8051854b028fa13073","11457","67040601","202602281127","2569",1641
"2d85d6ec39840f8051854b028fa13073","11207","58060203","202603010737","2569",81
"2d85d6ec39840f8051854b028fa13073","07411","64040804","202603010428","2569",18
"2d85d6ec39840f8051854b028fa13073","10979","36110103","202603010731","2569",84
"2d85d6ec39840f8051854b028fa13073","10961","34250410","202602282021","2569",128
"2d85d6ec39840f8051854b028fa13073","07413","64040905","202603010428","2569",25
"2d85d6ec39840f8051854b028fa13073","07415","64041102","202603010428","2569",60
"2d85d6ec39840f8051854b028fa13073","05704","48080409","202603011222","2569",377
"2d85d6ec39840f8051854b028fa13073","11383","86070107","202602181507","2569",136
"2d85d6ec39840f8051854b028fa13073","03895","35060805","202602281150","2569",17
"2d85d6ec39840f8051854b028fa13073","11397","90130110","202602280252","2569",359
"2d85d6ec39840f8051854b028fa13073","01544","16090301","202603011235","2569",25
"2d85d6ec39840f8051854b028fa13073","05710","48080705","202603011222","2569",180
"2d85d6ec39840f8051854b028fa13073","01543","16090303","202603011235","2569",26
"2d85d6ec39840f8051854b028fa13073","05709","48080704","202603011222","2569",235
"2d85d6ec39840f8051854b028fa13073","01545","16090403","202603011235","2569",94
"2d85d6ec39840f8051854b028fa13073","11286","71100106","202603010506","2569",82
"2d85d6ec39840f8051854b028fa13073","05715","48080905","202603011222","2569",272
"2d85d6ec39840f8051854b028fa13073","11183","55130102","202603010451","2569",123
"2d85d6ec39840f8051854b028fa13073","09404","86041304","202602181507","2569",6
"2d85d6ec39840f8051854b028fa13073","11440","96080107","202602280235","2569",572
"2d85d6ec39840f8051854b028fa13073","11439","96070102","202602280235","2569",3
"2d85d6ec39840f8051854b028fa13073","03891","35060504","202602281150","2569",828
"2d85d6ec39840f8051854b028fa13073","11170","54060103","202602281459","2569",680
"2d85d6ec39840f8051854b028fa13073","11219","60120101","202602281331","2569",168
"2d85d6ec39840f8051854b028fa13073","03252","32120901","202603011225","2569",150
"2d85d6ec39840f8051854b028fa13073","11257","65090602","202602282157","2569",153
"2d85d6ec39840f8051854b028fa13073","04696","42030603","202602282113","2569",4
"2d85d6ec39840f8051854b028fa13073","04697","42030606","202602282113","2569",115
"2d85d6ec39840f8051854b028fa13073","11455","65020107","202602282157","2569",99
"2d85d6ec39840f8051854b028fa13073","04656","41220302","202602280827","2569",126
"2d85d6ec39840f8051854b028fa13073","28785","11060112","202603010326","2569",13
"2d85d6ec39840f8051854b028fa13073","07952","70060708","202602280605","2569",50
"2d85d6ec39840f8051854b028fa13073","28786","91070101","202603010244","2569",30
"2d85d6ec39840f8051854b028fa13073","14071","67070508","202602281127","2569",4
"2d85d6ec39840f8051854b028fa13073","11356","83030101","202603010923","2569",178
"2d85d6ec39840f8051854b028fa13073","04894","38080204","202603010730","2569",806
"2d85d6ec39840f8051854b028fa13073","11399","90140101","202602280252","2569",107
"2d85d6ec39840f8051854b028fa13073","11400","90150205","202602280252","2569",289
"2d85d6ec39840f8051854b028fa13073","04900","43150201","202603010507","2569",214
"2d85d6ec39840f8051854b028fa13073","07417","64050205","202603010428","2569",50
"2d85d6ec39840f8051854b028fa13073","05618","48020207","202603011222","2569",231
"2d85d6ec39840f8051854b028fa13073","11285","71090108","202603010506","2569",55
"2d85d6ec39840f8051854b028fa13073","10938","33130104","202602281538","2569",491
"2d85d6ec39840f8051854b028fa13073","10939","33140104","202602281538","2569",5896
"2d85d6ec39840f8051854b028fa13073","01464","16020701","202603011235","2569",129
"2d85d6ec39840f8051854b028fa13073","10940","33160104","202602281538","2569",573
"2d85d6ec39840f8051854b028fa13073","10941","33150105","202602281538","2569",670
"2d85d6ec39840f8051854b028fa13073","05705","48080504","202603011222","2569",312
"2d85d6ec39840f8051854b028fa13073","05711","48080707","202603011222","2569",211
"2d85d6ec39840f8051854b028fa13073","01548","16100403","202603011235","2569",560
"2d85d6ec39840f8051854b028fa13073","01549","16100402","202603011235","2569",108
"2d85d6ec39840f8051854b028fa13073","01024","12030308","202603011031","2569",1
"2d85d6ec39840f8051854b028fa13073","11233","62060111","202602281802","2569",739
"2d85d6ec39840f8051854b028fa13073","06311","53070401","202602281827","2569",906
"2d85d6ec39840f8051854b028fa13073","03890","35060404","202602281150","2569",40
"2d85d6ec39840f8051854b028fa13073","03897","35060906","202602281150","2569",205
"2d85d6ec39840f8051854b028fa13073","03254","32130201","202603011225","2569",3
"2d85d6ec39840f8051854b028fa13073","03253","32121001","202603011225","2569",150
"2d85d6ec39840f8051854b028fa13073","13881","34330209","202602282021","2569",39
"2d85d6ec39840f8051854b028fa13073","14251","34012006","202602282021","2569",128
"2d85d6ec39840f8051854b028fa13073","03056","31160703","202602281753","2569",30
"2d85d6ec39840f8051854b028fa13073","01465","16020804","202603011235","2569",181
"2d85d6ec39840f8051854b028fa13073","11093","47060113","202603010000","2569",2230
"2d85d6ec39840f8051854b028fa13073","11094","47070205","202603010000","2569",83
"2d85d6ec39840f8051854b028fa13073","11272","67110301","202602281127","2569",51
"2d85d6ec39840f8051854b028fa13073","04891","38070303","202603010730","2569",143
"2d85d6ec39840f8051854b028fa13073","02170","23050304","202603010112","2569",3
"2d85d6ec39840f8051854b028fa13073","04901","43150303","202603010507","2569",901
"2d85d6ec39840f8051854b028fa13073","04902","43150310","202603010507","2569",186
"2d85d6ec39840f8051854b028fa13073","10807","19020308","202603010910","2569",1218
"2d85d6ec39840f8051854b028fa13073","07281","63011108","202602281719","2569",8
"2d85d6ec39840f8051854b028fa13073","11453","55051406","202603010451","2569",61
"2d85d6ec39840f8051854b028fa13073","10942","33170311","202602281538","2569",6229
"2d85d6ec39840f8051854b028fa13073","10943","33180304","202602281538","2569",2407
"2d85d6ec39840f8051854b028fa13073","05621","48020408","202603011222","2569",30
"2d85d6ec39840f8051854b028fa13073","03406","33080901","202602281538","2569",1
"2d85d6ec39840f8051854b028fa13073","28014","33200102","202602281538","2569",1082
"2d85d6ec39840f8051854b028fa13073","07416","64050805","202603010428","2569",317
"2d85d6ec39840f8051854b028fa13073","07418","64050302","202603010428","2569",465
"2d85d6ec39840f8051854b028fa13073","23125","33190107","202602281538","2569",571
"2d85d6ec39840f8051854b028fa13073","06310","53070302","202602281827","2569",288
"2d85d6ec39840f8051854b028fa13073","03899","35061008","202602281150","2569",580
"2d85d6ec39840f8051854b028fa13073","03901","35070103","202602281150","2569",753
"2d85d6ec39840f8051854b028fa13073","03064","31180509","202602281753","2569",13
"2d85d6ec39840f8051854b028fa13073","03067","31190202","202602281753","2569",1
"2d85d6ec39840f8051854b028fa13073","04698","42030601","202602282113","2569",81
"2d85d6ec39840f8051854b028fa13073","04714","42050506","202602282113","2569",1
"2d85d6ec39840f8051854b028fa13073","04713","42050401","202602282113","2569",29
"2d85d6ec39840f8051854b028fa13073","28017","46160109","202602280329","2569",847
"2d85d6ec39840f8051854b028fa13073","11449","46050113","202602280329","2569",12233
"2d85d6ec39840f8051854b028fa13073","07420","64050406","202603010428","2569",21
"2d85d6ec39840f8051854b028fa13073","07423","64050511","202603010428","2569",180
"2d85d6ec39840f8051854b028fa13073","07421","64050414","202603010428","2569",19
"2d85d6ec39840f8051854b028fa13073","07422","64050506","202603010428","2569",336
"2d85d6ec39840f8051854b028fa13073","05620","48020311","202603011222","2569",184
"2d85d6ec39840f8051854b028fa13073","01466","16020809","202603011235","2569",84
"2d85d6ec39840f8051854b028fa13073","05712","48080802","202603011222","2569",86
"2d85d6ec39840f8051854b028fa13073","01551","16100505","202603011235","2569",37
"2d85d6ec39840f8051854b028fa13073","05717","48090203","202603011222","2569",794
"2d85d6ec39840f8051854b028fa13073","01550","16100503","202603011235","2569",70
"2d85d6ec39840f8051854b028fa13073","11401","90160101","202602280252","2569",281
"2d85d6ec39840f8051854b028fa13073","23839","30011706","202602161458","2569",15
"2d85d6ec39840f8051854b028fa13073","09837","93051101","202603010626","2569",12
"2d85d6ec39840f8051854b028fa13073","28016","33220105","202602281538","2569",46
"2d85d6ec39840f8051854b028fa13073","11258","66020101","202603011059","2569",126
"2d85d6ec39840f8051854b028fa13073","01025","12030405","202603011031","2569",5
"2d85d6ec39840f8051854b028fa13073","04657","41220409","202602280827","2569",719
"2d85d6ec39840f8051854b028fa13073","03255","32130304","202603011225","2569",13
"2d85d6ec39840f8051854b028fa13073","04659","41230201","202602280827","2569",1340
"2d85d6ec39840f8051854b028fa13073","04658","41230101","202602280827","2569",1166
"2d85d6ec39840f8051854b028fa13073","03256","32130308","202603011225","2569",14
"2d85d6ec39840f8051854b028fa13073","03257","32130403","202603011225","2569",4
"2d85d6ec39840f8051854b028fa13073","04661","41240106","202602280827","2569",1016
"2d85d6ec39840f8051854b028fa13073","04660","41230304","202602280827","2569",1522
"2d85d6ec39840f8051854b028fa13073","09256","84130406","202602280412","2569",3
"2d85d6ec39840f8051854b028fa13073","13874","34100609","202602282021","2569",24
"2d85d6ec39840f8051854b028fa13073","13873","34100310","202602282021","2569",7
"2d85d6ec39840f8051854b028fa13073","03621","34072005","202602282021","2569",1
"2d85d6ec39840f8051854b028fa13073","02255","24060210","202602281731","2569",1
"2d85d6ec39840f8051854b028fa13073","02196","24011502","202602281731","2569",14
"2d85d6ec39840f8051854b028fa13073","03900","35070404","202602281150","2569",305
"2d85d6ec39840f8051854b028fa13073","11432","95030107","202602281712","2569",21
"2d85d6ec39840f8051854b028fa13073","04844","38030316","202603010730","2569",97
"2d85d6ec39840f8051854b028fa13073","03978","36041004","202603010731","2569",3
"2d85d6ec39840f8051854b028fa13073","08724","77050307","202603010556","2569",11
"2d85d6ec39840f8051854b028fa13073","04895","38080301","202603010730","2569",109
"2d85d6ec39840f8051854b028fa13073","09319","85010703","202603010640","2569",7
"2d85d6ec39840f8051854b028fa13073","09833","93050806","202603010626","2569",19
"2d85d6ec39840f8051854b028fa13073","10837","22030805","202603010556","2569",22
"2d85d6ec39840f8051854b028fa13073","04903","43150409","202603010507","2569",389
"2d85d6ec39840f8051854b028fa13073","04907","43160205","202603010507","2569",192
"2d85d6ec39840f8051854b028fa13073","07424","64050606","202603010428","2569",92
"2d85d6ec39840f8051854b028fa13073","07426","64050902","202603010428","2569",816
"2d85d6ec39840f8051854b028fa13073","01467","16020901","202603011235","2569",88
"2d85d6ec39840f8051854b028fa13073","05716","48090201","202603011222","2569",829
"2d85d6ec39840f8051854b028fa13073","01552","16100601","202603011235","2569",31
"2d85d6ec39840f8051854b028fa13073","10808","19030100","202603010910","2569",180
"2d85d6ec39840f8051854b028fa13073","10810","19050606","202603010910","2569",6
"2d85d6ec39840f8051854b028fa13073","10811","19060104","202603010910","2569",246
"2d85d6ec39840f8051854b028fa13073","09412","86060301","202602181507","2569",77
"2d85d6ec39840f8051854b028fa13073","05617","48011507","202603011222","2569",179
"2d85d6ec39840f8051854b028fa13073","01554","16110310","202603011235","2569",30
"2d85d6ec39840f8051854b028fa13073","03903","35070210","202602281150","2569",354
"2d85d6ec39840f8051854b028fa13073","10968","35070401","202602281150","2569",2939
"2d85d6ec39840f8051854b028fa13073","11206","58050109","202603010737","2569",162
"2d85d6ec39840f8051854b028fa13073","01030","12040207","202603011031","2569",10
"2d85d6ec39840f8051854b028fa13073","01032","12040803","202603011031","2569",8
"2d85d6ec39840f8051854b028fa13073","03896","35060807","202602281150","2569",578
"2d85d6ec39840f8051854b028fa13073","10825","20090301","202603010539","2569",15
"2d85d6ec39840f8051854b028fa13073","10824","20080101","202603010539","2569",16
"2d85d6ec39840f8051854b028fa13073","05718","48090213","202603011222","2569",747
"2d85d6ec39840f8051854b028fa13073","77766","40011402","202603011301","2569",169
"2d85d6ec39840f8051854b028fa13073","03070","31190502","202602281753","2569",3
"2d85d6ec39840f8051854b028fa13073","03258","32130406","202603011225","2569",7
"2d85d6ec39840f8051854b028fa13073","06319","53071104","202602281827","2569",950
"2d85d6ec39840f8051854b028fa13073","11461","95050106","202602281712","2569",669
"2d85d6ec39840f8051854b028fa13073","07947","70060405","202602280605","2569",51
"2d85d6ec39840f8051854b028fa13073","07951","70060706","202602280605","2569",158
"2d85d6ec39840f8051854b028fa13073","01246","14061604","202602280606","2569",6
"2d85d6ec39840f8051854b028fa13073","23034","11030108","202603010326","2569",3
"2d85d6ec39840f8051854b028fa13073","05981","50150501","202603010057","2569",1
"2d85d6ec39840f8051854b028fa13073","09572","90111801","202602280252","2569",1
"2d85d6ec39840f8051854b028fa13073","02169","23050302","202603010112","2569",2
"2d85d6ec39840f8051854b028fa13073","01394","15040901","202603010746","2569",25
"2d85d6ec39840f8051854b028fa13073","21356","43140103","202603010507","2569",54
"2d85d6ec39840f8051854b028fa13073","11414","93020401","202603010626","2569",32
"2d85d6ec39840f8051854b028fa13073","99841","22020100","202603010556","2569",1705
"2d85d6ec39840f8051854b028fa13073","06880","58060201","202603010737","2569",10
"2d85d6ec39840f8051854b028fa13073","06881","58060301","202603010737","2569",15
"2d85d6ec39840f8051854b028fa13073","11208","58070101","202603010737","2569",49
"2d85d6ec39840f8051854b028fa13073","04662","41240204","202602280827","2569",1271
"2d85d6ec39840f8051854b028fa13073","04664","41240411","202602280827","2569",94
"2d85d6ec39840f8051854b028fa13073","03263","32140201","202603011225","2569",8
"2d85d6ec39840f8051854b028fa13073","05714","48080903","202603011222","2569",145
"2d85d6ec39840f8051854b028fa13073","05713","48080801","202603011222","2569",131
"2d85d6ec39840f8051854b028fa13073","01555","16110404","202603011235","2569",2
"2d85d6ec39840f8051854b028fa13073","13880","34320208","202602282021","2569",7
"2d85d6ec39840f8051854b028fa13073","13878","34210502","202602282021","2569",43
"2d85d6ec39840f8051854b028fa13073","14258","34051308","202602282021","2569",842
"2d85d6ec39840f8051854b028fa13073","14261","34250608","202602282021","2569",60
"2d85d6ec39840f8051854b028fa13073","03626","34080203","202602282021","2569",53
"2d85d6ec39840f8051854b028fa13073","14264","34220701","202602282021","2569",20
"2d85d6ec39840f8051854b028fa13073","02167","23040503","202603010112","2569",37
"2d85d6ec39840f8051854b028fa13073","01392","15040702","202603010746","2569",1
"2d85d6ec39840f8051854b028fa13073","07430","64051105","202603010428","2569",579
"2d85d6ec39840f8051854b028fa13073","07428","64051003","202603010428","2569",789
"2d85d6ec39840f8051854b028fa13073","07427","64051001","202603010428","2569",540
"2d85d6ec39840f8051854b028fa13073","03904","35070304","202602281150","2569",369
"2d85d6ec39840f8051854b028fa13073","07284","63011401","202602281719","2569",8
"2d85d6ec39840f8051854b028fa13073","06320","53080202","202602281827","2569",84
"2d85d6ec39840f8051854b028fa13073","03260","32130604","202603011225","2569",14
"2d85d6ec39840f8051854b028fa13073","21294","90070105","202602280252","2569",17
"2d85d6ec39840f8051854b028fa13073","09325","85020405","202603010640","2569",28
"2d85d6ec39840f8051854b028fa13073","09836","93051008","202603010626","2569",8
"2d85d6ec39840f8051854b028fa13073","11434","95060101","202602281712","2569",273
"2d85d6ec39840f8051854b028fa13073","04909","43160402","202603010507","2569",100
"2d85d6ec39840f8051854b028fa13073","28811","43150111","202603010507","2569",1097
"2d85d6ec39840f8051854b028fa13073","07425","64050705","202603010428","2569",1282
"2d85d6ec39840f8051854b028fa13073","05622","48020501","202603011222","2569",159
"2d85d6ec39840f8051854b028fa13073","09411","86060204","202602181507","2569",12
"2d85d6ec39840f8051854b028fa13073","01556","16110412","202603011235","2569",43
"2d85d6ec39840f8051854b028fa13073","01557","16110502","202603011235","2569",19
"2d85d6ec39840f8051854b028fa13073","01035","12040408","202603011031","2569",5
"2d85d6ec39840f8051854b028fa13073","01036","12040507","202603011031","2569",13
"2d85d6ec39840f8051854b028fa13073","06322","53080303","202602281827","2569",62
"2d85d6ec39840f8051854b028fa13073","07431","64051109","202603010428","2569",4156
"2d85d6ec39840f8051854b028fa13073","03905","35070309","202602281150","2569",399
"2d85d6ec39840f8051854b028fa13073","06323","53080406","202602281827","2569",318
"2d85d6ec39840f8051854b028fa13073","06327","53080605","202602281827","2569",3
"2d85d6ec39840f8051854b028fa13073","04663","41240301","202602280827","2569",557
"2d85d6ec39840f8051854b028fa13073","03266","32150106","202603011225","2569",230
"2d85d6ec39840f8051854b028fa13073","11013","41020603","202602280827","2569",2673
"2d85d6ec39840f8051854b028fa13073","03267","32150205","202603011225","2569",69
"2d85d6ec39840f8051854b028fa13073","03629","34080413","202602282021","2569",9
"2d85d6ec39840f8051854b028fa13073","03630","34080509","202602282021","2569",23
"2d85d6ec39840f8051854b028fa13073","03631","34080505","202602282021","2569",113
"2d85d6ec39840f8051854b028fa13073","03628","34080405","202602282021","2569",22
"2d85d6ec39840f8051854b028fa13073","14266","34220213","202602282021","2569",13
"2d85d6ec39840f8051854b028fa13073","11803","65040401","202602282157","2569",1
"2d85d6ec39840f8051854b028fa13073","12006","96070402","202602280235","2569",3
"2d85d6ec39840f8051854b028fa13073","77610","65010100","202602282157","2569",29
"2d85d6ec39840f8051854b028fa13073","77750","65011703","202602282157","2569",1
"2d85d6ec39840f8051854b028fa13073","01468","16030203","202603011235","2569",3
"2d85d6ec39840f8051854b028fa13073","05719","48090304","202603011222","2569",623
"2d85d6ec39840f8051854b028fa13073","04910","43160503","202603010507","2569",11
"2d85d6ec39840f8051854b028fa13073","10698","26010106","202603010547","2569",311
"2d85d6ec39840f8051854b028fa13073","08723","77050305","202603010556","2569",29
"2d85d6ec39840f8051854b028fa13073","77477","38060111","202603010730","2569",12
"2d85d6ec39840f8051854b028fa13073","10694","18010200","202603010920","2569",1939
"2d85d6ec39840f8051854b028fa13073","04827","38020702","202603010730","2569",203
"2d85d6ec39840f8051854b028fa13073","09324","85020402","202603010640","2569",14
"2d85d6ec39840f8051854b028fa13073","06325","53080506","202602281827","2569",7
"2d85d6ec39840f8051854b028fa13073","08510","75010204","202603010349","2569",3
"2d85d6ec39840f8051854b028fa13073","07432","64060101","202603010428","2569",170
"2d85d6ec39840f8051854b028fa13073","07433","64060203","202603010428","2569",179
"2d85d6ec39840f8051854b028fa13073","07434","64060310","202603010428","2569",175
"2d85d6ec39840f8051854b028fa13073","07435","64060403","202603010428","2569",209
"2d85d6ec39840f8051854b028fa13073","07436","64060506","202603010428","2569",164
"2d85d6ec39840f8051854b028fa13073","09414","86060408","202602181507","2569",51
"2d85d6ec39840f8051854b028fa13073","03911","35080509","202602281150","2569",36
"2d85d6ec39840f8051854b028fa13073","01046","12050303","202603011031","2569",7
"2d85d6ec39840f8051854b028fa13073","01045","12050204","202603011031","2569",17
"2d85d6ec39840f8051854b028fa13073","14138","84170603","202602280412","2569",280
"2d85d6ec39840f8051854b028fa13073","03080","31210401","202602281753","2569",4
"2d85d6ec39840f8051854b028fa13073","03078","31210211","202602281753","2569",1
"2d85d6ec39840f8051854b028fa13073","02205","24020809","202602281731","2569",6
"2d85d6ec39840f8051854b028fa13073","10697","24010100","202602281731","2569",2134
"2d85d6ec39840f8051854b028fa13073","04710","42050202","202602282113","2569",10
"2d85d6ec39840f8051854b028fa13073","04711","42050206","202602282113","2569",8
"2d85d6ec39840f8051854b028fa13073","01558","16110603","202603011235","2569",1
"2d85d6ec39840f8051854b028fa13073","11096","47090111","202603010000","2569",1711
"2d85d6ec39840f8051854b028fa13073","09323","85020203","202603010640","2569",20
"2d85d6ec39840f8051854b028fa13073","11347","82020102","202603010032","2569",39
"2d85d6ec39840f8051854b028fa13073","10986","37030308","202602281029","2569",1842
"2d85d6ec39840f8051854b028fa13073","06858","58030701","202603010737","2569",1
"2d85d6ec39840f8051854b028fa13073","10747","93010100","202603010626","2569",524
"2d85d6ec39840f8051854b028fa13073","07438","64060604","202603010428","2569",139
"2d85d6ec39840f8051854b028fa13073","03906","35080204","202602281150","2569",47
"2d85d6ec39840f8051854b028fa13073","07437","64060603","202603010428","2569",244
"2d85d6ec39840f8051854b028fa13073","11259","66030102","202603011059","2569",416
"2d85d6ec39840f8051854b028fa13073","07439","64060704","202603010428","2569",113
"2d85d6ec39840f8051854b028fa13073","02437","27010301","202603011226","2569",51
"2d85d6ec39840f8051854b028fa13073","10690","16010601","202603011235","2569",8394
"2d85d6ec39840f8051854b028fa13073","01469","16030303","202603011235","2569",3
"2d85d6ec39840f8051854b028fa13073","05720","48090308","202603011222","2569",470
"2d85d6ec39840f8051854b028fa13073","05723","48090502","202603011222","2569",1185
"2d85d6ec39840f8051854b028fa13073","10790","16030105","202603011235","2569",499
"2d85d6ec39840f8051854b028fa13073","10789","16020106","202603011235","2569",620
"2d85d6ec39840f8051854b028fa13073","05722","48090501","202603011222","2569",1108
"2d85d6ec39840f8051854b028fa13073","05724","48090601","202603011222","2569",986
"2d85d6ec39840f8051854b028fa13073","10691","16061902","202603011235","2569",764
"2d85d6ec39840f8051854b028fa13073","06326","53080601","202602281827","2569",17
"2d85d6ec39840f8051854b028fa13073","04843","38030211","202603010730","2569",131
"2d85d6ec39840f8051854b028fa13073","01656","18060202","202603010920","2569",6
"2d85d6ec39840f8051854b028fa13073","10665","25010512","202603010954","2569",1206
"2d85d6ec39840f8051854b028fa13073","11441","96090106","202602280235","2569",808
"2d85d6ec39840f8051854b028fa13073","11428","94080104","202602281538","2569",5
"2d85d6ec39840f8051854b028fa13073","11429","94090802","202602281538","2569",2
"2d85d6ec39840f8051854b028fa13073","03075","31200303","202602281753","2569",1
"2d85d6ec39840f8051854b028fa13073","03269","32150308","202603011225","2569",9
"2d85d6ec39840f8051854b028fa13073","28015","33210205","202602281538","2569",1
"2d85d6ec39840f8051854b028fa13073","09335","85040206","202603010640","2569",1
"2d85d6ec39840f8051854b028fa13073","03268","32150301","202603011225","2569",5
"2d85d6ec39840f8051854b028fa13073","11014","41030105","202602280827","2569",4640
"2d85d6ec39840f8051854b028fa13073","11015","41041507","202602280827","2569",934
"2d85d6ec39840f8051854b028fa13073","11016","41040704","202602280827","2569",705
"2d85d6ec39840f8051854b028fa13073","77560","32010100","202603011225","2569",18
"2d85d6ec39840f8051854b028fa13073","03634","34090104","202602282021","2569",3
"2d85d6ec39840f8051854b028fa13073","03073","31200201","202602281753","2569",49
"2d85d6ec39840f8051854b028fa13073","07442","64060901","202603010428","2569",214
"2d85d6ec39840f8051854b028fa13073","07441","64060806","202603010428","2569",155
"2d85d6ec39840f8051854b028fa13073","07440","64060708","202603010428","2569",132
"2d85d6ec39840f8051854b028fa13073","09848","93060403","202603010626","2569",1
"2d85d6ec39840f8051854b028fa13073","09840","93051310","202603010626","2569",2
"2d85d6ec39840f8051854b028fa13073","04794","43011303","202603010507","2569",685
"2d85d6ec39840f8051854b028fa13073","10241","43070304","202603010507","2569",4
"2d85d6ec39840f8051854b028fa13073","05725","48100604","202603011222","2569",14
"2d85d6ec39840f8051854b028fa13073","03907","35080212","202602281150","2569",23
"2d85d6ec39840f8051854b028fa13073","01048","12050401","202603011031","2569",9
"2d85d6ec39840f8051854b028fa13073","01049","12050403","202603011031","2569",11
"2d85d6ec39840f8051854b028fa13073","01051","12050508","202603011031","2569",10
"2d85d6ec39840f8051854b028fa13073","06328","53080703","202602281827","2569",28
"2d85d6ec39840f8051854b028fa13073","06873","58050506","202603010737","2569",1
"2d85d6ec39840f8051854b028fa13073","07295","63020309","202602281719","2569",18
"2d85d6ec39840f8051854b028fa13073","14094","86070804","202602181507","2569",72
"2d85d6ec39840f8051854b028fa13073","06329","53080804","202602281827","2569",53
"2d85d6ec39840f8051854b028fa13073","11260","66050309","202603011059","2569",1008
"2d85d6ec39840f8051854b028fa13073","06321","53080207","202602281827","2569",66
"2d85d6ec39840f8051854b028fa13073","09255","84130301","202602280412","2569",24
"2d85d6ec39840f8051854b028fa13073","77428","84170103","202602280412","2569",10
"2d85d6ec39840f8051854b028fa13073","77504","84010100","202602280412","2569",6
"2d85d6ec39840f8051854b028fa13073","77565","84010202","202602280412","2569",1
"2d85d6ec39840f8051854b028fa13073","77567","84081006","202602280412","2569",7
"2d85d6ec39840f8051854b028fa13073","77613","84120100","202602280412","2569",1
"2d85d6ec39840f8051854b028fa13073","15102","84010200","202602280412","2569",16
"2d85d6ec39840f8051854b028fa13073","09257","84140205","202602280412","2569",3
"2d85d6ec39840f8051854b028fa13073","09258","84140209","202602280412","2569",2
"2d85d6ec39840f8051854b028fa13073","09259","84140303","202602280412","2569",4
"2d85d6ec39840f8051854b028fa13073","09260","84140401","202602280412","2569",3
"2d85d6ec39840f8051854b028fa13073","09262","84140502","202602280412","2569",5
"2d85d6ec39840f8051854b028fa13073","09274","84160202","202602280412","2569",1
"2d85d6ec39840f8051854b028fa13073","09306","84180402","202602280412","2569",2
"2d85d6ec39840f8051854b028fa13073","03088","31230511","202602281753","2569",31
"2d85d6ec39840f8051854b028fa13073","10792","16050207","202603011235","2569",85
"2d85d6ec39840f8051854b028fa13073","05727","48100206","202603011222","2569",9
"2d85d6ec39840f8051854b028fa13073","28789","46180111","202602280329","2569",1143
"2d85d6ec39840f8051854b028fa13073","11097","47100102","202603010000","2569",728
"2d85d6ec39840f8051854b028fa13073","11098","47110103","202603010000","2569",1877
"2d85d6ec39840f8051854b028fa13073","04905","43150505","202603010507","2569",136
"2d85d6ec39840f8051854b028fa13073","10660","14010104","202602280606","2569",1703
"2d85d6ec39840f8051854b028fa13073","01399","15041306","202603010746","2569",3
"2d85d6ec39840f8051854b028fa13073","01396","15041007","202603010746","2569",30
"2d85d6ec39840f8051854b028fa13073","04906","43160111","202603010507","2569",212
"2d85d6ec39840f8051854b028fa13073","07444","64061009","202603010428","2569",161
"2d85d6ec39840f8051854b028fa13073","07443","64061003","202603010428","2569",170
"2d85d6ec39840f8051854b028fa13073","05980","50150402","202603010057","2569",1
"2d85d6ec39840f8051854b028fa13073","13806","95070105","202602281712","2569",256
"2d85d6ec39840f8051854b028fa13073","01053","12050702","202603011031","2569",14
"2d85d6ec39840f8051854b028fa13073","01054","12050706","202603011031","2569",27
"2d85d6ec39840f8051854b028fa13073","01055","12060203","202603011031","2569",8
"2d85d6ec39840f8051854b028fa13073","01056","12060206","202603011031","2569",14
"2d85d6ec39840f8051854b028fa13073","04893","38070506","202603010730","2569",160
"2d85d6ec39840f8051854b028fa13073","11234","62070106","202602281802","2569",730
"2d85d6ec39840f8051854b028fa13073","11235","62080101","202602281802","2569",679
"2d85d6ec39840f8051854b028fa13073","10683","92010100","202602281830","2569",8135
"2d85d6ec39840f8051854b028fa13073","11460","94070100","202602281538","2569",284
"2d85d6ec39840f8051854b028fa13073","05623","48020602","202603011222","2569",523
"2d85d6ec39840f8051854b028fa13073","05726","48100203","202603011222","2569",2
"2d85d6ec39840f8051854b028fa13073","14136","71040203","202603010506","2569",1
"2d85d6ec39840f8051854b028fa13073","10794","16080510","202603011235","2569",57
"2d85d6ec39840f8051854b028fa13073","07445","64061102","202603010428","2569",131
"2d85d6ec39840f8051854b028fa13073","05624","48020702","202603011222","2569",391
"2d85d6ec39840f8051854b028fa13073","77561","32010100","202603011225","2569",36
"2d85d6ec39840f8051854b028fa13073","11220","60130109","202602281331","2569",22
"2d85d6ec39840f8051854b028fa13073","10981","36130705","202603010731","2569",39
"2d85d6ec39840f8051854b028fa13073","03980","36041202","202603010731","2569",1
"2d85d6ec39840f8051854b028fa13073","11301","73050106","202602281108","2569",122
"2d85d6ec39840f8051854b028fa13073","03640","34090602","202602282021","2569",10
"2d85d6ec39840f8051854b028fa13073","03632","34080507","202602282021","2569",2
"2d85d6ec39840f8051854b028fa13073","14851","34050307","202602282021","2569",1109
"2d85d6ec39840f8051854b028fa13073","10901","31080103","202602281753","2569",93
"2d85d6ec39840f8051854b028fa13073","07446","64061201","202603010428","2569",101
